2024_11_07_01:00,사이언스프리즘 메모리가 보는 인공지능,챗GPT로 인공지능 열풍이 시작되자 HBM이라는 인공지능용 메모리를 앞세워 SK하이닉스가 약진하기 시작했다 영업이익 기준으로 SK하이닉스가 삼성전자를 앞지를 것이라는 전망이 나올 정도로 큰 변화가 일어나고 있다
2024_11_07_01:00,프레인글로벌 링크드인 전략 세미나 개최 최신 트렌드활용법,프레인글로벌은 SK하이닉스 한국아스트라제네카 두산전자 SK바이오사이언스 등 주요 기업과 함께 링크드인을 활용한 글로벌 PR 활동을 협업하고 있으며 링크드인을 통해 국내 기업의 비즈니스 영향력을 국제적으로
2024_11_07_04:00,보조금 혜택 축소는 기정사실K반도체차배터리 한숨,삼성전자텍사스와 SK하이닉스인디애나는 미국에 첨단 반도체 공장을 짓기 위해 조 단위 투자를 집행 중인데 보조금이 축소폐지될 경우 비용 부담을 고스란히 떠안아야 한다 실제 칩스법의 폐지 가능성은 높지
2024_11_07_05:00,돌아온 트럼프 칩스법 손보나 K반도체 긴장,이미 삼성전자와 SK하이닉스가 미국의 보조금 혜택을 믿고 투자를 확정 지은 상황에서 트럼프 전 대통령의 재집권으로 대미 사업전략에 차질이 발생하는 게 아니냐는 우려가 커진다 트럼프 전 대통령은 지난 7월
2024_11_07_05:00,트럼프 韓 위협하는 보편 관세IRA반도체법 시행 중단 조기 착수,조 바이든 대통령 정부는 미국에 대규모 투자를 약속한 TSMC와 삼성전자 SK하이닉스에 각각 66억 달러약 9조 2038억 원 64억 달러약 8조9 292억 원 4억 5000만 달러약 6278억 원의 보조금을 지급하기로 했다 트럼프
2024_11_07_05:00,트럼프의 미국 한국반도체는 더 힘들어진다,삼성전자와 SK하이닉스는 메모리 시장에서 경쟁력을 인정받아왔으나 미국의 자국 반도체 산업 우선주의와 중국의 추격으로 더 이상 칩의 크기만을 줄이는 과거의 전략만으로는 생존하기 어려워졌다 세계의 패권을
2024_11_07_05:00,트럼프 당선에 韓 반도체 불확실성보조금 어쩌나,7일 업계에 따르면 삼성전자와 SK하이닉스는 트럼프 대통령 당선으로 칩스법이 개정될 가능성에 촉각을 곤두세우고 있다 삼성전자와 SK하이닉스는 미국 현지에 반도체 공장을 짓는 조건으로 각각 9조원과 6200억원 수준의
2024_11_07_05:00,SK AI 서밋 3만명 몰렸다최태원 리더십에 글로벌 협력의 장,이밖에 유영상 SK텔레콤 CEO 곽노정 SK 하이닉스 CEO 등 SK 그룹 멤버사들의 최고경영층도 총출동해 AI 혁신을 주도하기 위한 SK의 AI 기술 비전과 신제품 등을 발표하며 주목을 받았다 특히 유영상 CEO는 AI 인프라
2024_11_07_05:00,올 것이 왔다 트럼프 2기수출로 버텨온 한국 산업계 타격 불가피,바이든 정부의 보조금 지급 방침에 삼성전자는 440억달러를 투자하고 SK하이닉스는 투자금 38억7000만 달러를 투입하기로 했는데 만일 보조금을 백지화하거나 축소에 나선다면 현지 공장 건설 계획에도 차질을 빚을 수
2024_11_07_05:00,트럼프 당선에 떨고있는 韓기업크게 못 흔든다 전망도 왜,칩스법 이후 미국 텍사스 테일러에 2030년까지 총 400억 달러약 55조7800억원 이상을 투자하기로 한 삼성전자는 64억 달러약 8조9300억원의 보조금을 SK하이닉스는 인디애나주에 38억7000만 달러약 5조4000억원를 투자해
2024_11_07_06:00,트럼프에 킹달러관세폭탄 귀환산업계 초비상,하지만 미국에 대규모 공장을 짓고 있는 삼성전자와 SK하이닉스나 증설하고 있는 배터리 업계로선 투자비용 부담이 가중될 수 있고요 항공업계는 유류할증료 인상과 해외여행 감소로 악재가 될 수 있습니다 정유와 철강
2024_11_07_06:00,환율 1400원 돌파 산업계 희비 엇갈려,미국 내 투자를 확대 중인 삼성전자와 SK하이닉스는 환율 상승이 장기화할 경우 비용 부담이 증가할 수 있다고 우려하고 있다 배터리 업계는 고객사에 따라 환율 상승의 영향을 다르게 받을 수 있다 해외 공장이 많은
2024_11_07_06:00,그게 돈이 됩니까잘나가는 통신 회사가 이곳까지 손 뻗더니 결과,다음달엔 경기 판교에 엔비디아와 SK하이닉스 HBM고대역폭메모리을 포함한 첨단 AI 반도체와 차세대 액체 냉각 솔루션 등 SK그룹과 파트너사가 보유한 다양한 솔루션이 결집된 AI데이터센터 테스트베드를 가동할
2024_11_07_06:00,부자들의 숨은 전략 W 한일단조 vs 우진엔텍 vs 네오이뮨텍내일의,어드바이저GO  SK하이닉스 황제불패 어드바이저STOP  DS단석 내일장 부자종목 W 명성욱 어드바이저 우진엔텍457550트럼프 원전 화석연료 저비용 에너지 선호 체코 원전 웨스팅하우스 이의 제기
2024_11_07_06:00,초고용량 eSSD 내년도 잘 팔린다삼성SK하이닉스 QLC 승부,특히 초고용량 eSSD를 요구하는 빅테크가 늘면서 삼성전자와 SK하이닉스가 고용량 구현에 유리한 QLC쿼드러플레벨셀 기반 제품 시장 선점을 위해 치열하게 경쟁하고 있다 5일 업계에 따르면 지난 3분기
2024_11_07_06:00,삼성SK HBM 주도권 경쟁 뜨거워진다승부처는 HBM4,고대역폭 메모리HBM 수요가 폭증하면서 삼성전자와 SK하이닉스의 3분기 실적 희비가 엇갈린 가운데 반도체 시장 주도권을 잡기 위한 경쟁이 더욱 거세질 것이라는 분석이 나온다 한 발 앞서 치고 나간
2024_11_07_06:00,韓 반도체전기차배터리 업계 초긴장 보편관세 부과FTA 개정 압,반도체 공장을 짓고 보조금을 받기로 한 삼성전자와 SK하이닉스가 영향권에 있다 자동차와 이차전지 업계도 트럼프 행정부의 행보를 주시하고 있다 트럼프 당선인은 전기차가 미국 자동차 산업을 망치고 있다며
2024_11_07_06:00,도널드 트럼프 재집권복잡해진 한국 산업의 통상 셈법 2024 미국 대선,미국 내 공장을 짓는 해외 반도체 기업에 보조금을 주는 반도체 지원법칩스법에 따라 현재 삼성전자는 64억달러약 8조8000억원 SK하이닉스는 최대 4억5000만달러약 6200억원의 보조금과 각종 세제 혜택을 받기로 돼
2024_11_07_06:00,트럼프 귀환 올 것이 왔다 셈법 복잡해진 재계,SK아메리카스는 IRA의 직접적 영향을 받는 SK이노베이션을 포함해 SK하이닉스와 SK텔레콤 등 주력 계열사들이 출자해 만들었다 SK의 미주 지역 대관을 총괄했던 유정준 부회장이 대표를 맡아 향후 트럼프 2기 행정부에서
2024_11_07_06:00,SKTSK나이츠한국핸드볼연맹 스포츠 사랑나눔에 진심인 키다리 아,H리그 개막 준비로 바쁜 중에도 서울림운동회를 찾은 오자왕 한국핸드볼연맹 사무총장도 SK하이닉스에서 발달장애인 핸드볼리그를 개최하기도 했다 회장님께서 스포츠 장애인체육에 관심이 많으시다고 했다 사실
2024_11_07_06:00,트럼프 지원법 나쁜거래韓 반도체 파장 커질까트럼프시대,트럼프 전 대통령은 최근 바이든 정부의 반도체 지원법 폐기 의지를 노골적으로 드러내 왔는데 미국에 공장 건설을 추진 중인 삼성전자와 SK하이닉스가 보조금 및 세제혜택을 받지 못할 우려가 제기된다 트럼프 전
2024_11_07_07:00,SK하이닉스 내년 HBM용 D램 생산 401위 수성 나선다 biz플러스,SK하이닉스가 내년에 고대역폭메모리HBM 생산 능력을 올해의 40 이상 끌어올린다 인공지능AI 메모리의 핵심으로 불리는 HBM 분야에서 확실한 1위를 차지하기 위해서다 일각에서는 SK하이닉스의 HBM 사업
2024_11_07_07:00,트럼프 당선韓 반도체 업계 칩스법 폐기 여부 촉각,미국에 수십 조원대 투자를 단행한 삼성전자는 64억 달러약 7조원 SK하이닉스는 최대 4억5000만 달러의 보조금과 세금 혜택을 받을 예정이었지만 불확실성이 커진 셈이다 삼정KPMG 경제연구원도 트럼프 당선인이
2024_11_07_07:00,창간 12주년 특집한국경제 누가 가로막나IT 강국은 옛말韓 AI 중,일례로 삼성전자와 SK하이닉스는 AI 반도체 시장에서 기간통신사업자들은 AI 에이전트 분야에서 글로벌 주도권을 잡고자 투자를 지속한다 이런데도 우리 기업 AI 경쟁력이 미국과 견줄 정도의 최상위권에 있다고
2024_11_07_07:00,SK온 위기 탈출 ③적자 현재진행형유정준이석희 투톱에 쏠린,먼저 이 사장은 1965년생으로 서울대 무기재료공학 학석사를 마치고 1990년 SK하이닉스 전신인 현대전자 연구원으로 입사했다 미국 스탠퍼드 대학교에서 재료공학 박사 학위를 받고 인텔에서 약 10년간 근무한
2024_11_07_07:00,트럼프와 인연 있는 韓 재계 인사이재용최태원신동빈류진,삼성전자와 SK하이닉스의 경우 지난 4년 간 대미 투자 규모를 더욱 늘린 만큼 두 회장은 트럼프와 다실 만날 가능성도 배제할 수 없다 트럼프는 지난 2017년 11월 방한했을 때도 청와대 국빈 만찬에서 정의선 현대차 회장
2024_11_07_07:00,Invest자산 매각특별배당이 근본인데대기업 마통 전락한 K리,SK리츠는 SK하이닉스의 이천공장 수처리센터를 1조2000억원에 매입키로 하며 3300억원 규모의 증자를 실시했다 SK그룹이 SK하이닉스에 유동성을 지원하기 위해 SK리츠 주주들의 돈을 끌어다 쓴다는 비판이 쇄도했다
2024_11_07_07:00,Invest바뀐 게임룰 선도하는 SK하이닉스 vs 체질개선 들어간 삼성전자,반도체 시장에서 SK하이닉스와 삼성전자의 지위가 완전히 뒤바뀐 모습이다 게임의 룰을 주도하는 건 SK하이닉스고 삼성전자는 태도를 고치고 쫓아가는 형국이다 삼성전자에 대해 시장에서 여전히 반신반의하는
2024_11_07_07:00,美 우선 트럼프 당선韓 기업 영향은,삼성전자와 SK하이닉스는 9조원이 넘는 지원을 약속받았다 삼성전자는 2026년 가동을 목표로 170억 달러를 투자해 미국 텍사스주 테일러시에 파운드리반도체 위탁생산 공장을 짓고 있다 SK하이닉스는 4월 인디애나주에
2024_11_07_07:00,Invest삼성전자 전영현 주도 반도체 인사에 귀추 주목포스트TF 논,현재 D램 사업은 고부가 시장에선 SK하이닉스에 레거시 시장에선 중국에 밀리는 형국이다 캐시카우인 D램이 뒷받침하지 않는다면 파운드리반도체 위탁 생산와 같은 비메모리 경쟁이나 신사업인수합병MA 등 전략도
2024_11_07_07:00,박규완 칼럼 삼성전자 MS의 길 가라,삼성전자는 2019년 당장 돈이 되지 않는다며 조직을 해체했고 구성원 상당수는 SK하이닉스로 이직했다모건스탠리는 반도체의 겨울을 예고했지만 실상은 삼성전자만의 겨울이다 5만 전자 추락에 역대 최장기간
2024_11_07_07:00,삼성전자 어떻게 되나요트럼프 당선 한국 영향은,반도체부터 자동차 배터리 원자력까지 산업별로 명암이 갈리는 가운데 삼성전자와 SK하이닉스 등 한국 기업들은 급변하는 글로벌 공급망 재편과 투자 전략 재검토가 불가피하다 글로벌 전략센터를 보유한 국내 주요
2024_11_07_07:00,기자수첩 매몰비용,칩스법이 폐기되면 바이든 행정부가 약속한 삼성전자 64억 달러약 8조 8000억 원 SK하이닉스는 4억 5000만 달러약 6200억 원의 보조금과 세제 혜택이 대폭 축소 또는 완전 무산될 가능성이 크다 삼성전자와 SK하이닉스는
2024_11_07_07:00,2024美대선 트럼프 당선에 반도체 업계도 시선 집중높아지는 불확,삼성전자 역시 텍사스 테일러 공장 건설로 64억달러의 보조금을 받으며 SK하이닉스 역시 인디애나주에 패키징 공장을 투자해 4억5000만달러의 보조금을 지급받기로 했다 만약 보조금 백지화가 이뤄질 경우 미국에
2024_11_07_08:00,현대자산운용 UNICORN SK하이닉스밸류체인 액티브ETF 출시,현대자산운용은 UNICORN SK하이닉스밸류체인 액티브 상장지수펀드ETF를 상장한다고 7일 밝혔다 UNICORN SK하이닉스밸류체인 액티브ETF는 SK하이닉스000660와 SK하이닉스가 영위하는 사업의 밸류체인 내 성장성이
2024_11_07_08:00,현대자산운용 UNICORN SK하이닉스밸류체인 액티브ETF 출시,현대자산운용은 자사 네 번째 ETF상장지수펀드인 현대UNICORN SK하이닉스밸류체인 액티브ETF를 7일 상장한다고 밝혔다 UNICORN SK하이닉스밸류체인 액티브ETF는 SK하이닉스와 SK하이닉스가 영위하는 사업의
2024_11_07_08:00,트럼프 재집권에 美 테크주 폭등 TSMC삼성 어쩌나,삼성전자SK하이닉스 등 국내 반도체 업체들도 TSMC와 같은 처지에 처한 만큼 향후 전망에 대한 우려가 커진다 6일현지 시간 뉴욕증시에서는 테슬라가 1475 폭등하는 등 테크주를 중심으로 한 강세장이 펼쳐졌다
2024_11_07_08:00,인사이드 스토리뒤바뀐 1위삼성전자 반도체 앞날은,올해 연간 실적을 기준으로 SK하이닉스가 삼성전자를 넘어설 것이란 전망에 관한 의견을 묻는 질문이었습니다 이날 삼성전자와의 경쟁 관계에 대한 내용이 기자들의 질문 중 상당수를 차지했죠 메모리 왕좌
2024_11_07_08:00,원건설 청주테크노폴리스 힐데스하임 더원이달 8일 견본주택 개관,SK하이닉스  LG생활건강 등 유수의 대기업과 각종 협력사들이 입주해 있는 청주테크노폴리스는 향후 전자전기 및 정보통신  생명공학 등 첨단산업의 핵심 업종도 다수 유치할 계획이다 또한 올 4월 SK하이닉스가
2024_11_07_08:00,트럼프 2기 시대 개막단기 증시 변동 확대산업별 희비 교차,노 연구원은 공화당과 민주당 모두 중국 반도체 굴기에는 강력한 제제를 단행할 것으로 예상 트럼프 당선 시 중국에서 생산되는 한국산 반도체 삼성 낸드NAND SK하이닉스 디램DRAM에 대해서도 관세 부과 등 추가적인
2024_11_07_08:00,트럼프 재집권에 반도체배터리 울상원자력조선업엔 가능성도,우리는 부자 기업들에 수십억 달러를 투자했습니다 삼성전자와 SK하이닉스 등 우리 업체들은 HBM과 같은 첨단 반도체가 아닌 범용 반도체에선 중국 의존도가 큽니다 이런 상황에서 미국의 압력으로 중국과 무역이
2024_11_07_08:00,트럼프2기 中 견제 강화친환경 후퇴韓 반도체車배터리 대응,경 연구위원은 전 세계 전자 산업과 반도체 경기가 크게 위축된 지난 2013년 삼성전자와 SK하이닉스의 낸드플래시 매출액은 30 이상 줄었다면서 반면 중국 양츠메모리는 매출액이 전년비 43 늘어난 22억달러약
2024_11_07_08:00,트럼프가 돌아왔다韓 반배차 산업 시계제로,반사익삼성과 SK하이닉스 온도차 커 트럼프 정부는 미국 반도체 제조 및 기술을 강화하는 전략을 이어가고 현재 시행 중인 대중국 견제 정책을 더욱 강화할 가능성이 높다 이에 따라 미국 내 투자를 결정한
2024_11_07_08:00,어제장 오늘장 백종원 더본코리아 증권시장 성공적 상장기대감 상,다만 SK하이닉스는 135 상승했는데요 HBM 주도권을 갖고 있고 대표적인 수출주로써 환율 상승에 따라 영업이익 증가가 기대된다는 측면에 더 힘이 실렸습니다 미국의 대중국 견제에 따른 대표적인 수혜주
2024_11_07_08:00,더벨Company Watch호실적 아이에스시 AI비메모리 성장동력,고객사인 SK하이닉스가 HBM에 파이널 테스트를 도입하면서다 HBM은 AI 시장 성장과 함께 수요가 증가하고 있어 성장성이 큰 사업 분야다 AI용 신경망처리장치NPU 테스트 소켓의 경우 연내 공급이 시작돼 점차적으로
2024_11_07_08:00,관세맨 트럼프 韓증시 취약점 건드리나수출株 타격,다만 인공지능AI 반도체 칩 수혜를 보고 있는 SK하이닉스는 엔비디아 주가 상승 영향으로 하락을 방어했다 수출주를 팔아치운 건 외국인 투자자들이었다 외국인은 코스피에서 전날 총 1690억원을 순매도했다
2024_11_07_08:00,김대호 박사의 오늘 기업사람 테슬라골드만삭스TSMC현대차LG엔,바이든 정부 보조금 앞세워 반도체 기업 유치 진행  삼성전자 미국 행정부에 보조금 64억달러 혜택  SK하이닉스 최대 45억달러 연방 보조금 등 약속  양사 모두 미국 보조금 전제로 현지 공장 투자 진행  반도체
2024_11_07_08:00,대중국 반도체 공급망 틀어쥔 美최대 수출시장 고립에 딜레마,우선 중국 현지에 반도체 공장을 운영 중인 삼성전자와 SK하이닉스로선 향후 장비 도입 등이 막힐 수 있다는 우려가 감지된다 실제 지난 2022년 미국이 첨단반도체 장비의 대중 수출을 막으면서 삼성전자와 SK하이닉스의
2024_11_06_21:00,불확실성 닥친 산업계관세강화보조금축소 긴장트럼프 당선,지난 2022년 미국이 첨단 반도체 장비의 대중 수출을 제재하면서 동맹국 기업에 제공한 검증된 최종사용자VEU 지정이 철회되거나 반도체법상 가드레일 조항이 강화할 경우 삼성전자와 SK하이닉스의 중국 공장 운영에
2024_11_06_19:00,트럼프 2기 美 칩스법 보조금 어쩌나韓 반도체 비상,삼성전자와 SK하이닉스 등 국내 반도체 기업들이 트럼프의 미국 대통령 당선에 따라 현지 대규모 투자 불확실성이 커졌다 그간 트럼프 당선인은 해외기업에 대한 과도한 지원 탓에 미국 반도체 시장 경쟁력이 약화될 수
2024_11_07_09:00,이슈트럼프 20시대 철강비철금속 산업 영향은,다만 자국 우선주의를 내세운 트럼프가 미국 반도체 업체에 대한 지원을 더 높이거나 동맹국을 대상으로 가드레일 조항 및 보조금 지원을 위한 제반 요구조건을 높일 수 있다는 점은 삼성전자나 SK하이닉스의 미국 공장
2024_11_07_09:00,서린씨앤아이 ADATA PC메모리 랜서 시리즈 정식 출시,랜서 시리즈를 비롯한 ADATA의 다양한 고성능 메모리 제품들은 SK하이닉스의 고품질 IC와 언락UnLock PMIC를 적용하고 있다 이는 CPU 플랫폼을 가리지 않는 호환성과 오버클러킹 환경에서의 안정적인 성능
2024_11_07_09:00,코스피 외국인기관 팔자에 2550대코스닥도 하락,삼성바이오직스448 셀트리온335 LG에너지솔루션179 SK하이닉스092 등이 내림세다 밸류업 수혜주로 분류되는 현대차097와 기아221도 하락세다 같은 시각 코스닥지수는 전 거래일보다
2024_11_07_09:00,개장시황 트럼프 당선에 코스피 약세기관외인 동반 매도,시가총액 상위 10종목 중 삼성전자035 SK하이닉스066 KB금융170 신한지주107 NAVER023 등이 상승 중이다 반면 LG에너지솔루션384 삼성바이오로직스185 현대차121 셀트리온179 기아2
2024_11_07_09:00,원건설 청주테크노폴리스 힐데스하임 더원 8일 견본주택 개관,SK하이닉스LG생활건강 등 유수의 대기업과 각종 협력사들이 입주해 있는 청주테크노폴리스는 향후 전자전기 및 정보통신생명공학 등 첨단산업의 핵심 업종도 다수 유치할 계획이다 올 4월 SK하이닉스가 청주
2024_11_07_09:00,코스피 트럼프 재집권 여파에 2550선 하락 출발,시가총액 상위주는 SK하이닉스005 LG에너지솔루션230 삼성바이오로직스263 현대차073 셀트리온200 등이 하락하고 있다 삼성전자035 KB증권170 신한지주161 POSCO홀딩스047
2024_11_07_09:00,코스피 트럼프 승리에 하락세 2550대 후퇴코스닥도 내려종합,아울러 SK하이닉스010 삼성바이오로직스253 셀트리온216 등도 내리고 있다 반면 삼성전자087는 상승 중이며 트럼프 수혜주인 KB금융149 신한지주143 등 금융주와 한화에어로스페이스271
2024_11_07_09:00,트럼프 웨이브 코스피 트럼프 당선 여파에 약보합 출발코스닥,시가총액 상위 종목에서는 삼성전자070 SK하이닉스010 삼성전자우064 KB금융149 신한지주179 등은 강세를 보이고 있는 반면 LG에너지솔루션141 삼성바이오로직스263 현대차097
2024_11_07_09:00,반도체배터리완성차 불확실성 커진다트럼프시대 산업계 영향,현재 삼성전자텍사스주와 SK하이닉스인디애나주는 반도체 지원법을 통해 각각 64억 달러9조원 SK하이닉스는 4억5000만 달러6200억원의 보조금과 세제 혜택을 받기로 했다 그러나 트럼프 2기 출범시 삼성전자와
2024_11_07_09:00,부동산 시장 헤게모니는 AI 반도체 용인 푸르지오 원클러스터 1단지,국내 성장 책임지는 반도체 산업 부동산 시장도 리딩 삼성전자 SK하이닉스의 조 단위 투자 예고된 용인 처인구 관심 랜드마크 용인 푸르지오 원클러스터 1단지 문의 급증 반도체는 향후에도 국내 경제 성장을
2024_11_07_09:00,코스닥 시총 10위 HPSP 매물로 나왔다,삼성전자와 SK하이닉스 등이 주요 고객사로 두고 있다 반도체 분야 알짜 소부장 업체로 꼽히는 HPSP는 네덜란드 ASML에 빗대 한국판 ASML로 불리기도 한다 HPSP는 지난해 1791억원의 매출을 올렸다 전년
2024_11_07_09:00,원건설 청주테크노폴리스 힐데스하임 더원 8일 견본주택 개관,청주테크노폴리스는 SK하이닉스 LG생활건강 등 유수의 대기업과 각종 협력사들이 입주해 있으며 향후 전자전기 및 정보통신생명공학 등 첨단산업의 핵심 업종도 다수 유치할 계획입니다 또 올 4월 SK하이닉스가
2024_11_07_09:00,현대자산운용 UNICORN SK하이닉스밸류체인 액티브 ETF 출시,현대자산운용이 7일 자사의 네 번째 ETF인 현대UNICORN SK하이닉스밸류체인 액티브ETF를 상장했다 UNICORN SK하이닉스밸류체인 액티브ETF는 SK하이닉스와 SK하이닉스가 영위하는 사업의 밸류체인 내 성장성이 뛰어난
2024_11_07_09:00,박정호 트럼프 손 든 일론 머스크 이유는 중국,김현정 또 하나는 반도체 공장 우리나라가 거기다가 지어주는 대신 보조금 받고 이래서 우리 SK하이닉스니 삼성전자니 좀 살 길 열렸다 했었는데 이것도 뒤집을 가능성 있어요  박정호 제가 밤에 보고서 쓰다가
2024_11_07_09:00,3거래일 연속 하락 코스피 기관 순매도세에 2550선 개장,시가총액 상위 종목 중 삼성전자070 SK하이닉스056 삼성전자우64 KB금융170 신한지주143 POSCO홀딩스093 고려아연114 삼성물산082 등이 상승세다 반면 LG에너지솔루션154
2024_11_07_09:00,종합 트럼프 당선 악재로 본 코스피하락 출발,시가총액 상위종목에서는 SK하이닉스066 KB금융160 신한지주143 등이 오르고 있고 LG에너지소루션064 삼성바이오로직스097 현대차218 등이 내리고 있다 같은 시간 코스닥 지수는 전일
2024_11_07_09:00,트럼프 재집권에 코스피 2540선 약세코스닥도 하락개장시황,대형 반도체주인 SK하이닉스000660 092 금융주인 KB금융105560 074 신한지주055550 036 등은 상승했다 반면 현대차005380 242 LG에너지솔루션373220 218 기아000270 20 셀트리온068270 081
2024_11_07_09:00,현대운용 UNICORN SK하이닉스밸류체인 액티브 ETF 출시,현대자산운용이 회사의 네 번째 상장지수펀드ETF인 UNICORN SK하이닉스밸류체인액티브를 시장에 내놓았다 7일 한국거래소에 따르면 이날 유가증권시장코스피에는 UNICORN SK하이닉스밸류체인액티브가
2024_11_07_09:00,코스피 약보합트럼프 당선 여파 환율 1400원대 출발,유가증권시장에서 대장주인 삼성전자087와 SK하이닉스066가 강세다 KB금융은 16 상승 중이다 반면 2차전지주인 LG에너지솔루션은 2대 하락 중이다 삼성바이오로직스와 셀트리온도 2대 약세다
2024_11_07_09:00,트럼프 컴백에 환율 1400원 뚫었다던지는 외국인 코스피 약세,삼성전자 SK하이닉스 KB금융 등은 상승 중이다 반면 LG에너지솔루션 삼성바이오로직스 현대차 등은 하락세다 코스닥지수는 613포인트082 하락한 73718에 거래됐다 개인이 450억원 순매수 중인 반면 외국인과
2024_11_07_09:00,개장시황 국내 증시 美대선 후 정책 불확실성에 약보합세 업종 취,SK하이닉스123 KB금융106 신한지주089는 오르고 있다 같은 시각 코스닥은 전 거래일 대비 562포인트076 내린 73769를 기록하고 있다 지수는 74347에서 출발했으나 곧 하락 전환하며 낙폭을
2024_11_07_09:00,K투자 큰손들⑮ 장기투자운용사 베일리기포드 밸류업 거버넌스 개선,한편 맥캐스키 대표는 매력적인 투자 기업의 예시로 메모리 기술을 지배하고 있는 한국 기업인 SK하이닉스와 삼성전자 그리고 이커머스 분야에서 쿠팡 등을 들었다 게빈 맥캐스키왼쪽 베일리기포드 한국 비즈니스
2024_11_07_09:00,장중시황 코스피 장초반 하락세2550선 아슬,삼성전자  035  SK하이닉스  077  LG에너지솔루션  384  삼성바이오로직스  175  현대차  145  셀트리온  179  삼성전자우  032  KB금융  170  기아  2  신한지주  089  같은시각
2024_11_07_09:00,개장시황 코스피 외인기관 매도에 024 하락 출발255723,개인이 1424억원어치 사들이고 있지만 외국인과 기관이 각각 3억원 1359억원어치 팔아치우고 있다시가총액 상위 10개 종목을 보면 삼성전자052 SK하이닉스092 삼성전자우042 KB금융170
2024_11_07_09:00,개장시황코스피 대형주 하락세에 약보합 출발코스닥은 장중 하락,코스피 시가총액 상위 종목은 엔비디아 호재에 영향을 받은 SK하이닉스117와 트럼프 수혜주로 꼽히는 금융주인 KB금융106과 신한지주036만 상승했다 이 밖에 삼성전자052 LG에너지솔루션141
2024_11_07_09:00,트럼프 트레이드 눈치코스피코스닥 하락 출발,유가증권시장 시가총액 상위 종목 중에서는 KB금융138 신한지주071 등 금융주가 상승 중인 가운데 SK하이닉스026도 강보합세다 반면 삼성바이오로직스166 셀트리온168 등 바이오 업종 현대차
2024_11_07_09:00,돌아온 트럼프에 코스피 약세 출발2540선 등락,삼성전자005930는 035 내린 5만7100원에 거래 중이고 SK하이닉스000660는 031 오름세다 LG에너지솔루션373220은 397 POSCO홀딩스005490는 171 하락 중이고 현대차005380와 셀트리온068270도 1대 약세다 반면
2024_11_07_09:00,코스피 하락 출발트럼프 당선 악재로 반영,SK하이닉스는 전장보다 082 오른 19만7400원에 거래 중이다 이 외에는 LG에너지솔루션205 삼성바이오로직스136 현대차242 셀트리온114 기아20 등이 대체로 약세를 보이고 있다 같은 시각
2024_11_07_09:00,트럼프 트레이딩 눈치 속 코스피코스닥 하락 출발,SK하이닉스와 KB금융 신한지주는 주가가 올랐다 코스닥지수는 같은 시각 전날보다 85포인트114 하락한 73481을 기록했다 에코프로비엠 에코프로 엔켐 등 이차전지 종목은 코스닥시장에서도 약세를 보이고 있다
2024_11_07_09:00,코스피  코스닥 하락 출발삼성전자 장초반 약세,한국거래소에 따르면 오전 9시 1분 현재 삼성전자는 전일 대비 052 하락한 5만7000원 SK하이닉스는 117 상승한 19만8100원에 각각 거래 중이다 같은 시각 코스피 지수는 전일 대비 1822포인트071 하락한
2024_11_07_09:00,원건설 청주테크노폴리스 힐데하임 더원 견보주택 8일 개관,SK하이닉스LG생활건강 등 유수의 대기업과 각종 협력사들이 입주하고 향후 반도체를 비롯한  전자전기정보통신생명공학 등 첨단산업의 핵심 업종도 다수 유치할 계획이어서 미래산업 배후도시로서의 입지를
2024_11_07_09:00,큐프럼머티리얼즈 구리백금계 도금 기술로 반도체전기차 선점,백금계 기술은 SK하이닉스 삼성전자에 진입하기 위해 국내 반도체 테스트용 프로브 카드 업체와 공동 개발하고 있다 샘플 테스트 중이며 이르면 내년 하반기 양산에 들어간다 큐프럼머티리얼즈는 기술 확장성이 커
2024_11_07_09:00,트럼프 당선 한국 증시 어디로 가나,모건스탠리는 삼성전자SK하이닉스LG화학LG에너지솔루션LG전자 등이 관세 리스크에 노출됐으며 한국 증시가 가장 큰 타격을 받을 것이란 암울한 전망을 내놓기도 했다 트럼프의 재집권으로 인해 지정학적
2024_11_07_09:00,한경협으로 모이는 기업들 다가오는 전경련의 재림,SK그룹은 기존에 한경협에 회원사로 등록돼 있던 SK SK이노베이션 SK텔레콤 SK네트웍스 중 SK네트웍스 대신 SK하이닉스를 합류시키기로 결정도 했다 LG그룹도 내부에서 한경협 회비 납부를 긍정적으로 검토하고 있는
2024_11_07_09:00,트럼프 정책 윤곽 전까지 박스피 전망HBM전력기기방산금융,노 연구원은 공화당과 민주당 모두 중국 반도체 굴기에는 강력한 제제를 단행할 것으로 예상한다며 트럼프 당선 시 중국에서 생산되는 한국산 반도체 삼성 낸드NAND SK하이닉스 디램DRAM에 대해서도 관세 부과
2024_11_07_09:00,다시 트럼프 시대한국 반도체엔 위기와 기회 양날의 검,이에 따라 미 행정부는 자국에 대규모 투자를 약속한 삼성전자 SK하이닉스에 각각  64억달러8조9292억 원 4억5000만 달러6278억 원의 직접 보조금을 지급하기로 한 상태다 대만 파운드리 기업인 TSMC에도 66억달러
2024_11_07_09:00,대기업 주식보상 최근 2년 반 동안 4조현대차 최대,이어 셀트리온 3222억원 기아 2698억원 SK하이닉스 2442억원 순으로 파악됐다 셀트리온은 올 상반기에만 임직원에게 1667억원의 주식매수선택권을 부여했다 기아는 매년 하반기 임금협상에 따른 주식을
